combination,ci,log2_ci,neglog10_p_nl,same_family,dual_positive,nl_synergy,cbca_improvement
hsa-miR-10b-5p + hsa-miR-452-5p,0.8582785879862743,-0.2204820878733299,0.23194247716951222,False,False,0.010141585265125257,-0.06378530613013231
hsa-miR-17-5p + hsa-miR-3937,1.5408438667184483,0.623720681370528,0.9218179724063709,False,False,-0.2681065296542335,-0.1849136371148382
hsa-miR-34b-5p + hsa-miR-3937,0.905406677046033,-0.14336214890943,0.43674204040326386,False,False,0.07980147253100756,0.17984910991057973
hsa-miR-340-5p + hsa-miR-3714,3.0216679703023495,1.595345141669125,0.7599134848989961,False,False,-0.37466165820503383,0.19652828761341354
hsa-miR-137 + hsa-miR-3714,0.9737167251305656,-0.03842597215912158,0.025129164467721524,False,False,0.015115517089062447,0.16378427674850798
hsa-miR-10a-5p + hsa-miR-3714,1.3888417360254879,0.47388220791538505,0.29482231237188916,False,False,-0.15678202730660423,0.17364534760370545
hsa-miR-2110 + hsa-miR-363-3p,1.0532752587533547,0.07488251380309222,0.06482913365338318,False,False,-0.007689774301471747,0.13834570238367438
hsa-miR-20b-5p + hsa-miR-2110,0.4256452204786504,-1.2322766642205734,1.8030976175277338,False,True,0.26354364558332266,0.156604777026173
hsa-miR-128-3p + hsa-miR-17-5p,1.0317386850963204,0.04507761663916865,0.02405948841357768,False,False,-0.0038283086418579443,-0.20589093308503129
hsa-miR-128-3p + hsa-miR-34b-5p,0.9828200553299083,-0.025000797393032667,0.029357174751619676,False,False,0.009463808953267261,0.18157556997850055
hsa-miR-143-5p + hsa-miR-873-5p,0.9185283160447248,-0.12260389800624152,0.16080055865727552,False,False,0.007535123586474804,-0.05602818155651254
hsa-miR-106b-5p + hsa-miR-873-5p,0.8082596463900178,-0.30710927420504713,0.2099204947927261,False,False,0.02204051082514298,-0.297088349637075
hsa-miR-340-5p + hsa-miR-452-5p,1.8439096604013374,0.8827679748108208,1.1736530913262944,False,False,-0.07980833046664548,-0.1387557413761226
hsa-miR-137 + hsa-miR-452-5p,0.6245628429846979,-0.6790813529964916,1.3077398306526697,False,False,0.15257548844979757,-0.07655186156738006
hsa-miR-10a-5p + hsa-miR-452-5p,0.7186719414903003,-0.4765947336688123,0.9179059092975311,False,False,0.026442701726527698,-0.05615413465740307
hsa-miR-3937 + hsa-miR-506-3p,0.8909556947140571,-0.16657440343821822,0.2363382899825368,False,False,0.13670871292294984,0.20291110395661027
hsa-miR-34a-5p + hsa-miR-3937,0.8554097081540378,-0.22531251424991158,0.46669090260297036,False,False,0.12910976054522916,0.14223946732499337
hsa-miR-200c-3p + hsa-miR-3714,3.876021471681567,1.9545765627557585,0.8254172221231393,False,False,-0.41551060369988296,0.18515360317951737
hsa-miR-124-3p + hsa-miR-3714,1.2014354225543997,0.26475910534309205,0.40065055730200433,False,False,-0.13358640202097505,0.191858423378994
hsa-miR-211-5p + hsa-miR-2110,0.3355730412155054,-1.5753012756141973,1.38604017544072,False,True,0.25744148000757117,0.11533552408677952
hsa-miR-20a-5p + hsa-miR-2110,0.2695608223568464,-1.8913172626801564,2.006639068325705,False,True,0.35232675843816685,0.10715229085840429
hsa-miR-128-3p + hsa-miR-506-3p,1.784803367083003,0.8357651403830421,0.8962422857638844,False,False,-0.4911563844122151,0.18979776710237925
hsa-miR-128-3p + hsa-miR-34a-5p,0.9027258307024909,-0.14764020545971002,0.2048611926572954,False,False,0.04100209799004367,-0.052623667338312835
hsa-miR-135b-5p + hsa-miR-873-5p,2.314367900923856,1.2106182190908696,0.6117729453583831,False,False,-0.0947715524430112,0.1495356435724324
hsa-miR-103a-3p + hsa-miR-873-5p,2.263838415075551,1.1787709872826242,1.8053459216227987,False,False,-0.16687826755747967,0.03239629255768667
hsa-miR-200c-3p + hsa-miR-452-5p,1.333776691832853,0.4155171428694339,1.267388385499018,False,False,-0.062360174341921926,-0.20202335968186227
hsa-miR-124-3p + hsa-miR-452-5p,5.174608259812021,2.3714496485020957,1.9657933563749166,False,False,-0.6427840503716766,-0.2858759166450936
hsa-miR-3937 + hsa-miR-449b-5p,1.8304541303291877,0.8722016213475889,1.7110235578343118,False,False,-0.3465380404574498,0.1660455093823394
hsa-miR-27b-3p + hsa-miR-3937,2.1455815502281865,1.101368736730145,1.981257371656831,False,False,-0.40782617934554055,0.1366786454120304
hsa-miR-193b-3p + hsa-miR-3714,3.657049774368599,1.8706802626503116,0.8215921369560724,False,False,-0.4068599863757849,0.19291354120496554
hsa-miR-107 + hsa-miR-3714,1.2757600811436676,0.35135704204266704,0.22972016840535392,False,False,-0.12104268557615033,0.1702141144724579
hsa-miR-128-3p + hsa-miR-2110,0.598214170092949,-0.7412660104402894,0.7169628598631136,False,False,0.08732855255001615,0.1681499896593298
hsa-miR-204-5p + hsa-miR-2110,0.45058417607319,-1.150131445986892,1.429711024050708,False,True,0.1585417215137863,0.18508657909237322
hsa-miR-19b-3p + hsa-miR-2110,0.2745941594393225,-1.8646271548995665,3.76663965861582,False,True,0.34348525154815157,0.07697514932169966
hsa-miR-128-3p + hsa-miR-449b-5p,0.29149621984671836,-1.778450920359548,1.970181008132721,False,True,0.3024802147423487,0.15317654439489675
hsa-miR-128-3p + hsa-miR-27b-3p,0.9796240319072341,-0.029699928694618467,0.01345477543783906,False,False,0.0025884903448952085,-0.16215250847373644
hsa-miR-106a-5p + hsa-miR-873-5p,0.8571500612308255,-0.22238029586842,0.3192714737404842,False,False,0.01641426744459573,-0.32574302315726444
hsa-miR-873-5p + hsa-miR-93-5p,0.8079661946336097,-0.3076331631166291,0.8578231947181462,False,False,0.028844599766515405,-0.25028780514378446
hsa-miR-193b-3p + hsa-miR-452-5p,0.9930477950895594,-0.010064938987390578,0.0075359098411286905,False,False,0.0007660625383212605,-0.0670788781757298
hsa-miR-107 + hsa-miR-452-5p,2.9692812899306325,1.5701137711168338,0.6492490709682811,False,False,-0.2521608665326548,-0.180903947232791
hsa-miR-340-5p + hsa-miR-450b-3p,1.075229114506578,0.10464410832006624,0.17076989711877663,False,False,-0.03630301805101488,0.13696603363113324
hsa-miR-3937 + hsa-miR-449a,1.339133541735809,0.4212998369829227,1.0209576384870989,False,False,-0.19343763487160248,0.1494474714338905
hsa-miR-27a-3p + hsa-miR-3937,1.3351437684664746,0.41699509987989386,1.009634476633304,False,False,-0.19173316075244262,0.1235747570397869
hsa-miR-143-5p + hsa-miR-3714,1.314175776918082,0.3941582555138923,0.26510692532241753,False,False,-0.1338737415074917,0.17712300422432461
hsa-miR-106b-5p + hsa-miR-3714,0.9936666389802565,-0.009166165589706567,0.005756750077552425,False,False,0.0035691902423929944,0.024300817208281866
hsa-miR-2110 + hsa-miR-873-5p,0.6910753503906722,-0.533085073552631,1.2726751208549014,False,False,0.05812266272340669,0.1793549778504571
hsa-miR-200b-3p + hsa-miR-2110,0.8541057992830232,-0.22751330531450895,0.5309018191299734,False,False,0.047370511530451076,0.15921759734963817
hsa-miR-19a-3p + hsa-miR-2110,0.2450751003538518,-2.028704181147013,1.641353886282838,False,True,0.40051879665551426,0.06919558235476905
hsa-miR-128-3p + hsa-miR-449a,0.6301595315637627,-0.6662109864965413,1.5038876930713305,False,True,0.18927267680141596,0.1135973386617644
hsa-miR-128-3p + hsa-miR-27a-3p,0.8636007289501781,-0.2115636337729339,0.1324045202518614,False,False,0.019655621350213245,-0.29738233056918884
hsa-miR-18a-5p + hsa-miR-873-5p,2.4059423766977264,1.2666020897924788,1.2790195644077293,False,False,-0.21435584578894343,0.16070526195927226
hsa-miR-873-5p + hsa-miR-92a-3p,0.5112493684062887,-0.9679009391267227,0.33495645145190833,False,False,0.08121397791835948,-0.163038830355318
hsa-miR-143-5p + hsa-miR-452-5p,1.033392270207063,0.047387997530680195,0.03388064585725764,False,False,-0.002597154213177799,-0.2030898740355966
hsa-miR-106b-5p + hsa-miR-452-5p,1.0931663840910681,0.12851300140736932,0.25727974197621006,False,False,-0.007918300885236304,-0.21526376522078447
hsa-miR-200c-3p + hsa-miR-450b-3p,1.1012094774990375,0.13908893157537325,0.31867563408457494,False,False,-0.04768799238416027,0.08043536870939888
hsa-miR-193b-3p + hsa-miR-450b-3p,1.1524174615255207,0.20466342561165413,0.3779091793035205,False,False,-0.06862505275289732,0.14803384138307724
hsa-miR-107 + hsa-miR-450b-3p,1.076975330176093,0.1069852030480985,0.2959419217485384,False,False,-0.03708545420103898,0.10361938822074587
hsa-miR-200c-3p + hsa-miR-340-5p,1.0773757746195145,0.10752153087139832,0.1728905778653152,False,False,-0.01789667050336069,0.0664926671427592
hsa-miR-124-3p + hsa-miR-340-5p,1.2863210495699404,0.3632507661620429,0.48738219603347693,False,False,-0.17734981594130128,0.18890758090500148
hsa-miR-124-3p + hsa-miR-200c-3p,2.6794048828857715,1.4219126022314525,1.4582287656049115,False,False,-0.49939467632289397,0.07071806005825865
hsa-miR-107 + hsa-miR-193b-3p,1.7027236045695586,0.7678442678531762,0.39195804178352267,False,False,-0.1569139880643044,0.1590288570202359
hsa-miR-135b-5p + hsa-miR-143-5p,0.5480047219048231,-0.8677397706079059,0.8695840089240302,False,False,0.1376394868907215,-0.015704640599419895
hsa-miR-103a-3p + hsa-miR-143-5p,1.5662379849749202,0.6473034422950461,0.6730897110044628,False,False,-0.10806744984911928,-0.315949522811692
hsa-miR-135b-5p + hsa-miR-17-5p,0.559312751055336,-0.8382728740317649,0.8118396799264913,False,False,0.13148288110546083,-0.016368692579229488
hsa-miR-135b-5p + hsa-miR-34b-5p,0.9307658567818958,-0.10350980545361553,0.1178132178211052,False,False,0.04027152652821375,0.18587453776089521
hsa-miR-106a-5p + hsa-miR-429,0.7309875726303943,-0.45208121546327956,0.6839665592642392,False,False,0.08108216562067974,-0.3373791107838665
hsa-miR-106a-5p + hsa-miR-25-3p,2.070762567955708,1.0501621447366476,2.54988888073897,False,False,-0.15323227108955642,-0.28478671023725377
hsa-miR-143-5p + hsa-miR-450b-3p,1.3699356551760127,0.4541081325007545,0.7238253676150791,False,False,-0.14011473815618558,0.059734590358597905
hsa-miR-106b-5p + hsa-miR-450b-3p,1.5708473683235844,0.651543007710254,1.5219667620836186,False,False,-0.1885575000719955,-0.05275646311060242
hsa-miR-193b-3p + hsa-miR-340-5p,2.946075312147065,1.5587943112537033,1.8074283035711824,False,False,-0.11518812407258974,0.17989191875670574
hsa-miR-107 + hsa-miR-340-5p,1.0046296657033387,0.006663782084539824,0.0034137115643251125,False,False,-0.0017521242876130105,0.12821148249865671
hsa-miR-193b-3p + hsa-miR-200c-3p,1.5913819049616686,0.6702800998279393,1.196702789334698,False,False,-0.0926036393340037,0.15643836894497218
hsa-miR-107 + hsa-miR-200c-3p,1.4539879341223219,0.5400152971432588,0.29365778443922436,False,False,-0.11871477759397575,0.09245589018239043
hsa-miR-143-5p + hsa-miR-193b-3p,0.8270920355153537,-0.2738802191864078,0.24363617692673714,False,False,0.02287562517806284,0.10888787865812881
hsa-miR-106b-5p + hsa-miR-193b-3p,0.8750017113588542,-0.1926422562663757,0.18713914211237087,False,False,0.015631727557295985,-0.07475784201533761
hsa-miR-106a-5p + hsa-miR-143-5p,1.207288587958515,0.2717705763841997,0.264963353205097,False,False,-0.01691073971055794,-0.4772338691078215
hsa-miR-143-5p + hsa-miR-93-5p,1.31979739379761,0.40031647397906595,0.82267168492035,False,False,-0.02940679358910074,-0.4989937686671342
hsa-miR-135b-5p + hsa-miR-506-3p,4.469110113646706,2.1599875914894575,1.5048604132669334,False,False,-0.8670543918955479,0.19947345377300488
hsa-miR-135b-5p + hsa-miR-34a-5p,1.6139482867281223,0.6905943532897181,0.6678379491871136,False,False,-0.14474600789559003,0.11828921759031157
hsa-miR-106a-5p + hsa-miR-363-3p,2.3537486110429353,1.2349602434992761,1.2120674296761553,False,False,-0.08743953826841964,-0.4492411222072481
hsa-miR-106a-5p + hsa-miR-20b-5p,1.6873058603116198,0.7547215166949303,0.8584696279366039,True,False,-0.07955661620803399,-0.4197047500838301
hsa-miR-135b-5p + hsa-miR-450b-3p,1.2683803756283012,0.34298746136016817,0.6681189092123575,False,False,-0.1097890531278864,0.10995334365568202
hsa-miR-103a-3p + hsa-miR-450b-3p,1.0711939595889497,0.09921973051007642,0.1188043871336735,False,False,-0.03448520641345193,0.11795862819157037
hsa-miR-143-5p + hsa-miR-340-5p,1.4373486828968918,0.5234100841092778,1.0263958905349648,False,False,-0.05305882090007075,0.15496875526676118
hsa-miR-106b-5p + hsa-miR-340-5p,0.9522776160851228,-0.07054587328399652,0.08298698154429751,False,False,0.008738773060111865,-0.2654325101495091
hsa-miR-143-5p + hsa-miR-200c-3p,1.1477812000114391,0.19884764920557751,0.6422084178328129,False,False,-0.03208444419317258,0.01829006289681323
hsa-miR-106b-5p + hsa-miR-200c-3p,0.8425374566617748,-0.24718726931811474,0.683312598594015,False,False,0.04657174201316641,-0.2064440590400395
hsa-miR-135b-5p + hsa-miR-193b-3p,1.9765484367507724,0.9829833098774385,0.5303580138151601,False,False,-0.08244793359649132,0.18663812736098245
hsa-miR-103a-3p + hsa-miR-193b-3p,4.061040492835504,2.0218494125175264,2.3191429886977675,False,False,-0.22531256444767567,0.19907915247169644
hsa-miR-143-5p + hsa-miR-18a-5p,1.5006498781010473,0.5855874159670603,1.055922287706632,False,False,-0.12237924502599631,-0.003732503724946157
hsa-miR-143-5p + hsa-miR-92a-3p,2.200572222490014,1.137878721570374,1.099313156568594,False,False,-0.04503939673636775,-0.3285231095907277
hsa-miR-135b-5p + hsa-miR-449b-5p,1.8854454506136673,0.9149054112764079,0.5033713819022887,False,False,-0.07836845530385035,0.20198800950982398
hsa-miR-135b-5p + hsa-miR-27b-3p,0.6077860866618566,-0.7183644455843949,0.6929509396191116,False,False,0.10768759783394435,0.04218528898488008
hsa-miR-106a-5p + hsa-miR-211-5p,1.2102444605838056,0.2752984908469303,0.5920248781583438,False,False,-0.017336333198911813,-0.4045195623615607
hsa-miR-106a-5p + hsa-miR-20a-5p,1.1627375778998577,0.21752552692078833,0.1396593397789117,True,False,-0.013784926241857565,-0.4911040322976137
hsa-miR-106a-5p + hsa-miR-450b-3p,1.5091982408653335,0.5937823236436851,1.2642254332054619,False,False,-0.17506462646110355,-0.13352088226542067
hsa-miR-450b-3p + hsa-miR-93-5p,1.1595435673198615,0.21355702712103306,0.3168921988479842,False,False,-0.07139207825421118,0.11021111000128607
hsa-miR-135b-5p + hsa-miR-340-5p,0.6215460826739061,-0.6860667353385583,0.5717853982356685,False,False,0.1061772757764618,0.10142664233087072
hsa-miR-103a-3p + hsa-miR-340-5p,1.8509222397875915,0.8882442865486773,1.7254474659473824,False,False,-0.13742171262869968,0.13092831946815445
hsa-miR-135b-5p + hsa-miR-200c-3p,1.5900214673768196,0.6690462439178092,2.0690414837555022,False,False,-0.09246966066570814,0.16668441784703425
hsa-miR-103a-3p + hsa-miR-200c-3p,0.9808166794638035,-0.027944581626300834,0.046307596814587855,False,False,0.0058464144172363786,0.02954051753534981
hsa-miR-106a-5p + hsa-miR-193b-3p,0.63319525673398,-0.6592776466011427,0.852381844095496,False,False,0.06338829970814781,-0.15130548657181062
hsa-miR-193b-3p + hsa-miR-93-5p,1.3066751855673555,0.3859005593354354,0.4530577445680146,False,False,-0.028483346462146827,0.10781480277637076
hsa-miR-143-5p + hsa-miR-17-5p,0.8254137231949251,-0.27681067032884515,0.2537730990868125,False,False,0.01726532972513592,-0.39151399005800447
hsa-miR-143-5p + hsa-miR-34b-5p,0.9169809979648753,-0.12503625684225889,0.11030484379241327,False,False,0.04901571996592491,0.15438664691894194
hsa-miR-135b-5p + hsa-miR-449a,2.304620364831523,1.2045291181674238,1.3340468995354393,False,False,-0.18256131762868316,0.17472299583996254
hsa-miR-135b-5p + hsa-miR-27a-3p,0.4971125795031842,-1.008355483545616,1.0609307404674064,False,False,0.16881439109555732,0.01241861823493981
hsa-miR-106a-5p + hsa-miR-204-5p,1.1926416949169028,0.2541606795724855,0.31862151519067844,False,False,-0.015908843500725897,-0.4719905837440802
hsa-miR-106a-5p + hsa-miR-19b-3p,1.514565289354576,0.5989037706706435,1.3025283181086709,False,False,-0.03346191523413637,-0.5083047707157462
hsa-miR-18a-5p + hsa-miR-450b-3p,0.8165244170937652,-0.29243206654879045,0.4942629711375392,False,False,0.11659150195565893,-0.0967356782135402
hsa-miR-450b-3p + hsa-miR-92a-3p,2.2203672399705887,1.1507983123714585,2.1733735030648527,False,False,-0.28518293014631957,-0.17429753790503946
hsa-miR-106a-5p + hsa-miR-340-5p,1.253279741536029,0.3257084710701153,0.6965579724765291,False,False,-0.03524068501625763,-0.38450913407474396
hsa-miR-340-5p + hsa-miR-93-5p,0.4216775344697631,-1.2457879330578885,0.8864195052319073,False,False,0.239156124091725,-0.05121411183363675
hsa-miR-106a-5p + hsa-miR-200c-3p,0.7361183712590298,-0.44199031787538257,2.694007465507812,False,False,0.08932971284902833,-0.11770482837058224
hsa-miR-200c-3p + hsa-miR-93-5p,0.6587645343068858,-0.6021652076386098,1.2263691756203166,False,False,0.1290798317916084,-0.120930209104016
hsa-miR-18a-5p + hsa-miR-193b-3p,2.6852799072914397,1.425072479202817,1.7109541014976921,False,False,-0.23021600482744237,0.18345105348369534
hsa-miR-193b-3p + hsa-miR-92a-3p,0.895280078436434,-0.15958901076672255,0.15194425965489486,False,False,0.012799181568874246,0.03244773907843823
hsa-miR-143-5p + hsa-miR-506-3p,0.8427998148671189,-0.24673809764044755,0.19910889162829132,False,False,0.20834253027130578,0.1779114880519544
hsa-miR-143-5p + hsa-miR-34a-5p,1.575445595942071,0.6557599353648059,0.6577253232872349,False,False,-0.13898415091730848,-0.07302467316171249
hsa-miR-135b-5p + hsa-miR-429,0.8865981669415998,-0.17364771518025685,0.22676745113882268,False,False,0.028180989346835494,0.12048465263250938
hsa-miR-135b-5p + hsa-miR-25-3p,1.2075514571918606,0.27208466769770906,0.30546118084967216,False,False,-0.050933967190707585,0.042097609833072314
hsa-miR-106a-5p + hsa-miR-200b-3p,0.855653122807174,-0.2249020405852701,0.5265208525767671,False,False,0.046783355624071765,-0.13542028494929256
hsa-miR-106a-5p + hsa-miR-19a-3p,1.8740726865652946,0.9061769095145275,0.905181588384214,False,False,-0.045936661112768264,-0.5282384071902861
hsa-miR-17-5p + hsa-miR-450b-3p,1.165960737693756,0.22151920835984815,0.5249146006807256,False,False,-0.0738548851996752,0.04473014609913781
hsa-miR-34b-5p + hsa-miR-450b-3p,1.180591982440729,0.23951044939491845,0.2217453531134006,False,False,-0.0828164956923324,0.19101958216953355
hsa-miR-18a-5p + hsa-miR-340-5p,1.3709751458634154,0.4552024170218683,0.7255348896934618,False,False,-0.09925862730076679,0.08166748323827355
hsa-miR-340-5p + hsa-miR-92a-3p,1.9529871781216501,0.9656824775805508,1.3627159645062776,False,False,-0.0850902054964177,-0.1907183614403096
hsa-miR-18a-5p + hsa-miR-200c-3p,1.0573813628961677,0.08049580352221401,0.10031122861698481,False,False,-0.01990637769796172,0.03650726757867112
hsa-miR-200c-3p + hsa-miR-92a-3p,1.6751826352702623,0.7443183926659093,1.1116435007260472,False,False,-0.1004369556462952,-0.16234997833592
hsa-miR-17-5p + hsa-miR-193b-3p,1.3504788064746858,0.4334709993183448,0.5692847135644754,False,False,-0.028397872220975645,0.11887117895039692
hsa-miR-193b-3p + hsa-miR-34b-5p,1.6452382568180668,0.718296524410207,0.7705759648452883,False,False,-0.21232910221254514,0.19336979585210776
hsa-miR-143-5p + hsa-miR-449b-5p,0.42334954432184885,-1.2400787586883912,0.4906384632652046,False,False,0.14201276537824617,0.15406459287905105
hsa-miR-143-5p + hsa-miR-27b-3p,0.8312245289233713,-0.2666898669758854,0.24362935372811076,False,False,0.023890236946576895,-0.1353303633896489
hsa-miR-135b-5p + hsa-miR-363-3p,1.041738597407024,0.05899330877156729,0.022214528733171438,False,False,-0.006686095000856429,0.08336479364287024
hsa-miR-135b-5p + hsa-miR-20b-5p,0.88453295938541,-0.177012193400727,0.22160744650131595,False,False,0.025495532427088574,-0.05836819313439576
hsa-miR-106a-5p + hsa-miR-200a-3p,1.0104713597015589,0.01502843126530712,0.021351056303490795,False,False,-0.0019502650667961863,-0.23469730211668663
hsa-miR-106a-5p + hsa-miR-18b-5p,1.334696679349403,0.4165119150074858,0.7695974676546243,False,False,-0.08312483590088685,-0.2950274332241063
hsa-miR-450b-3p + hsa-miR-506-3p,1.1075824446930198,0.1474140921191801,0.17822320706658185,False,False,-0.10849623258669494,0.12470294047972658
hsa-miR-34a-5p + hsa-miR-450b-3p,1.0830670233397655,0.11512252387697071,0.2344079091802447,False,False,-0.03979523854354339,0.15773400111292935
hsa-miR-17-5p + hsa-miR-340-5p,0.5765985860437356,-0.7943607958800576,1.0513932510505146,False,False,0.12804736268506972,0.08091199110029598
hsa-miR-340-5p + hsa-miR-34b-5p,0.7622163882342124,-0.3917274673590974,0.5168001860320186,False,False,0.16889696712266156,0.17141150703465446
hsa-miR-17-5p + hsa-miR-200c-3p,1.0858465981432115,0.11882030228579672,0.18706279427668537,False,False,-0.019701035491333396,0.023213459060609287
hsa-miR-200c-3p + hsa-miR-34b-5p,4.549632222247356,2.185749927160794,1.309112102993477,False,False,-0.4224013337472086,0.19050312986383802
hsa-miR-193b-3p + hsa-miR-506-3p,2.0892803885121447,1.0630061199642022,1.0485479129120918,False,False,-0.5823609818555961,0.1973463276392952
hsa-miR-193b-3p + hsa-miR-34a-5p,5.801352137429676,2.536389192415487,1.3805992643006884,False,False,-0.31491891709092207,0.18936481747696585
hsa-miR-143-5p + hsa-miR-449a,1.0803240921143584,0.11146417900481365,0.14488523253119273,False,False,-0.023978155236158094,0.06981926801157601
hsa-miR-143-5p + hsa-miR-27a-3p,0.7159158754437926,-0.48213802305483017,0.2716109552017288,False,False,0.0420150518631701,-0.22074603170865661
hsa-miR-135b-5p + hsa-miR-211-5p,1.0189448960846104,0.02707603354981811,0.01523686195577514,False,False,-0.0031026656450542645,0.042820169175000644
hsa-miR-135b-5p + hsa-miR-20a-5p,0.8749918538363951,-0.19265850935330145,0.12534261682177328,False,False,0.023841180331685752,-0.1531012419940939
hsa-miR-106a-5p + hsa-miR-196a-5p,2.6995851065471954,1.432737699601822,1.0886708932307785,False,False,-0.14074521804003437,-0.4279119511498686
hsa-miR-106a-5p + hsa-miR-10b-5p,0.9584771425195876,-0.06118406754984722,0.07639196306461199,False,False,0.004266814669498423,-0.34394857364124976
hsa-miR-449b-5p + hsa-miR-450b-3p,1.1074451730754835,0.1472352762159026,0.4193905558890488,False,False,-0.0503410734921545,0.18095514063173565
hsa-miR-27b-3p + hsa-miR-450b-3p,0.9843837881579395,-0.022707196677573857,0.021173657274087973,False,False,0.0082313114833098,0.09790212401070965
hsa-miR-340-5p + hsa-miR-506-3p,1.7442930209838463,0.8026424164970543,0.5157438315658645,False,False,-0.4766217053552527,0.19518356456743283
hsa-miR-340-5p + hsa-miR-34a-5p,1.3881334141862685,0.4731462327109408,0.3525114408046773,False,False,-0.10639329084487892,0.13039264777387177
hsa-miR-200c-3p + hsa-miR-506-3p,6.211739198298216,2.6349972590200714,1.3544230837454205,False,False,-0.9371708552034184,0.18574700774043656
hsa-miR-200c-3p + hsa-miR-34a-5p,1.9530246292090947,0.9657101428825514,1.0460828274479372,False,False,-0.1856781593778992,0.11988959090935511
hsa-miR-193b-3p + hsa-miR-449b-5p,1.6225869247812075,0.6982957679573024,0.8306805121416339,False,False,-0.041985935683895984,0.20188643846936222
hsa-miR-193b-3p + hsa-miR-27b-3p,0.7916019168459418,-0.3371529890446531,0.38899025797319264,False,False,0.03097535993919033,0.10669955175486781
hsa-miR-143-5p + hsa-miR-429,1.1507438983156981,0.20256679286115065,0.3913426847077902,False,False,-0.028861842442697988,-0.11644396782713748
hsa-miR-143-5p + hsa-miR-25-3p,2.8506566201915686,1.5112942679036614,2.590251879662734,False,False,-0.19238371280429056,-0.020378155796883513
hsa-miR-135b-5p + hsa-miR-204-5p,0.8851304333401847,-0.17603802763800808,0.12456375715444723,False,False,0.02165664398102707,0.10448719921734881
hsa-miR-135b-5p + hsa-miR-19b-3p,1.1644739576088974,0.21967837535932735,0.11120741780464387,False,False,-0.02357006661547656,-0.17223644507029343
hsa-miR-106a-5p + hsa-miR-137,0.4434709574316215,-1.1730884682445168,1.0394676355684824,False,False,0.3185270424689056,-0.004072584560619041
hsa-miR-106a-5p + hsa-miR-10a-5p,0.8373078740624299,-0.25616990256121686,0.20006890654312043,False,False,0.0191372559831305,-0.34605623758218584
hsa-miR-449a + hsa-miR-450b-3p,0.728764043467377,-0.4564763152081514,1.4225239981227542,False,True,0.1931159397396104,0.1288092065539923
hsa-miR-27a-3p + hsa-miR-450b-3p,0.8822560604715104,-0.18073065955970727,0.6737874726419882,False,False,0.06924711898201263,0.13828491534204918
hsa-miR-340-5p + hsa-miR-449b-5p,0.6453142676295052,-0.6319261716665361,0.40115216121231395,False,False,0.09584387379103593,0.18365843898433776
hsa-miR-27b-3p + hsa-miR-340-5p,1.0066555050162582,0.009570052524265767,0.01825554271959946,False,False,-0.0011529010886204005,0.09152004982670772
hsa-miR-200c-3p + hsa-miR-449b-5p,1.6490815475938232,0.7216627422564501,1.5445757815089831,False,False,-0.09808250956446352,0.17775055403832274
hsa-miR-200c-3p + hsa-miR-27b-3p,0.8001525950254078,-0.3216529360209243,0.7618384280006183,False,False,0.0622386456714846,-0.05003336095985508
hsa-miR-193b-3p + hsa-miR-449a,2.854867812140513,1.5134239465743209,1.6346475493545773,False,False,-0.20953229225780934,0.18112242679320217
hsa-miR-193b-3p + hsa-miR-27a-3p,1.0089337005360373,0.012831374592439928,0.012916142989001485,False,False,-0.000968903610856664,0.17347483038060799
hsa-miR-143-5p + hsa-miR-363-3p,3.4172926230967136,1.772853791172188,1.4362423572795933,False,False,-0.10754171696470674,-0.2909571155956132
hsa-miR-143-5p + hsa-miR-20b-5p,1.049215797050945,0.06931143417521077,0.05240464838102522,False,False,-0.009161356283035604,-0.3302273519302812
hsa-miR-135b-5p + hsa-miR-200b-3p,1.9467642325508023,0.9610781736700785,2.4681687610685796,False,False,-0.13486839840156142,0.1705521519667609
hsa-miR-135b-5p + hsa-miR-19a-3p,0.8871101488034971,-0.17281484575393488,0.1124871498087837,False,False,0.021235906306723173,-0.20767065900811285
hsa-miR-106a-5p + hsa-miR-124-3p,1.1846294116941367,0.2444358105757229,0.32897381352145155,False,False,-0.12417815876592775,-0.1526773849722071
hsa-miR-429 + hsa-miR-450b-3p,0.7472626546996002,-0.42031267111009685,1.1254277207511132,False,False,0.17549063205390947,0.011719508574139142
hsa-miR-25-3p + hsa-miR-450b-3p,1.1978760121415273,0.26047858765451876,0.49022857847279866,False,False,-0.08571149659911281,0.013632569184734072
hsa-miR-340-5p + hsa-miR-449a,0.8257922515698044,-0.27614921315489294,0.1819004374617383,False,False,0.06803316375186008,0.10407798929210631
hsa-miR-27a-3p + hsa-miR-340-5p,1.1426921483635153,0.1924367807605689,0.42288493124005044,False,False,-0.021775229475989505,0.11120255217930826
hsa-miR-200c-3p + hsa-miR-449a,2.568513645203808,1.3609337380086313,1.5875711576768643,False,False,-0.19693840998500314,0.17506644866641946
hsa-miR-200c-3p + hsa-miR-27a-3p,0.9071476531923501,-0.14059070268780854,0.44894857838702845,False,False,0.02550641032445386,0.029856482984691457
hsa-miR-193b-3p + hsa-miR-429,1.3771116467583813,0.46164552802418896,0.8361458605097474,False,False,-0.06033423135192523,0.1594735786499067
hsa-miR-193b-3p + hsa-miR-25-3p,3.7922350964659604,1.9230484056897574,2.2721629393776723,False,False,-0.21819464713621028,0.1507516020770311
hsa-miR-143-5p + hsa-miR-211-5p,0.9829947658005527,-0.024744360288637836,0.04079963667921767,False,False,0.0017263831917641581,-0.10558359154840688
